,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
9741,27.0,Private,275110.0,high school,9.0,married,Handlers-cleaners,Husband,Black,Male,80,US,1
9742,64.0,Private,265661.0,high school,9.0,married,Transport-moving,Husband,White,Male,40,US,0
9743,33.0,self_employed,193246.0,high school,9.0,not_married,Exec-managerial,Not-in-family,White,Male,55,Non-US,0
9744,32.0,Private,236543.0,school,8.0,married,Craft-repair,Other-relative,White,Male,40,Non-US,0
9745,19.0,Private,29510.0,higher,10.0,not_married,Other-service,Own-child,White,Female,20,US,0
9746,42.0,gov,105804.0,school,7.0,married,Farming-fishing,Husband,White,Male,40,US,0
9747,24.0,Private,194604.0,undergrad,13.0,not_married,Sales,Own-child,White,Female,15,US,0
9748,23.0,Private,415887.0,high school,9.0,not_married,Exec-managerial,Not-in-family,Black,Male,45,US,0
9749,51.0,gov,209320.0,higher,15.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
9750,31.0,Private,193231.0,undergrad,13.0,not_married,Tech-support,Not-in-family,White,Male,60,US,0
9751,44.0,Private,307468.0,higher,15.0,married,Prof-specialty,Husband,White,Male,29,US,1
9752,38.0,Private,255941.0,grad,14.0,not_married,Exec-managerial,Not-in-family,White,Female,50,US,1
9753,44.0,gov,107845.0,higher,12.0,other,Protective-serv,Not-in-family,White,Female,56,US,1
9754,44.0,self_employed,415887.0,school,4.5,married,Farming-fishing,Husband,White,Male,40,Non-US,0
9755,38.0,Private,91857.0,high school,9.0,married,Craft-repair,Husband,White,Male,44,US,0
9756,36.0,Private,415887.0,school,5.0,other,Adm-clerical,Unmarried,White,Female,40,US,0
9757,29.0,Private,86613.0,school,4.5,not_married,Other-service,Not-in-family,White,Male,20,Non-US,0
9758,46.0,Private,35961.0,higher,12.0,other,Sales,Not-in-family,White,Female,25,Non-US,0
9759,47.0,Private,114754.0,high school,9.0,married,Adm-clerical,Husband,White,Male,40,US,0
9760,30.0,Private,235124.0,high school,9.0,married,Transport-moving,Husband,White,Male,40,US,1
9761,37.0,gov,218490.0,high school,9.0,married,Protective-serv,Husband,White,Male,35,US,1
9762,27.0,Private,329426.0,undergrad,13.0,not_married,Exec-managerial,Not-in-family,White,Male,45,US,0
9763,43.0,Private,181015.0,high school,9.0,other,Machine-op-inspct,Unmarried,White,Female,50,US,0
9764,44.0,self_employed,264740.0,higher,15.0,married,Prof-specialty,Husband,White,Male,40,US,1
9765,31.0,Private,381153.0,higher,10.0,not_married,Exec-managerial,Unmarried,White,Male,60,US,0
9766,34.0,Private,189759.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,45,US,1
9767,39.0,Private,230467.0,undergrad,13.0,not_married,Sales,Own-child,White,Male,40,Non-US,0
9768,36.0,Private,218542.0,higher,10.0,other,Craft-repair,Unmarried,White,Female,40,US,0
9769,57.0,Private,298507.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,40,US,1
9770,78.0,Private,111189.0,school,4.5,not_married,Machine-op-inspct,Not-in-family,White,Female,35,Non-US,0
9771,24.0,Private,168997.0,higher,10.0,married,Craft-repair,Husband,White,Male,40,US,0
9772,39.0,Private,168894.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Female,40,US,0
9773,21.0,Private,149809.0,higher,12.0,not_married,Sales,Own-child,White,Male,40,US,0
9774,34.0,Private,344073.0,high school,9.0,other,Adm-clerical,Not-in-family,White,Male,40,US,1
9775,22.0,Private,415887.0,higher,10.0,not_married,Sales,Unmarried,White,Female,32,US,0
9776,36.0,Private,41490.0,higher,10.0,other,Adm-clerical,Unmarried,White,Female,40,US,0
9777,61.0,Private,40269.0,higher,10.0,married,Sales,Husband,White,Male,40,US,1
9778,67.0,Private,243256.0,school,5.0,married,Prof-specialty,Husband,White,Male,15,US,0
9779,42.0,Private,250536.0,higher,10.0,other,Other-service,Unmarried,Black,Female,21,Non-US,0
9780,49.0,gov,105586.0,higher,11.0,married,Craft-repair,Husband,Asian-Pac-Islander,Male,40,US,1
9781,58.0,Private,51499.0,higher,11.0,married,Craft-repair,Husband,White,Male,40,US,0
9782,37.0,gov,189878.0,higher,10.0,married,Protective-serv,Husband,White,Male,60,US,0
9783,39.0,Private,179481.0,high school,9.0,not_married,Tech-support,Not-in-family,White,Male,44,US,0
9784,25.0,Private,299765.0,higher,10.0,other,Adm-clerical,Other-relative,Black,Female,40,Non-US,0
9785,45.0,self_employed,155664.0,school,4.5,married,Craft-repair,Husband,White,Male,40,US,1
9786,30.0,Private,54608.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,40,US,0
9787,49.0,Private,174702.0,higher,10.0,not_married,Prof-specialty,Not-in-family,White,Male,35,US,0
9788,36.0,self_employed,285020.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
9789,23.0,Private,201145.0,high school,9.0,not_married,Craft-repair,Not-in-family,White,Male,65,US,0
9790,51.0,Private,125796.0,higher,10.0,married,Adm-clerical,Wife,Black,Female,35,Non-US,0
9791,55.0,Private,249072.0,high school,9.0,married,Transport-moving,Husband,White,Male,60,US,0
9792,35.0,Private,99156.0,undergrad,13.0,not_married,Sales,Not-in-family,White,Male,50,US,0
9793,45.0,gov,94754.0,grad,14.0,married,Adm-clerical,Husband,White,Male,40,Non-US,0
9794,36.0,Private,111128.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,48,US,1
9795,32.0,gov,157887.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
9796,39.0,Private,74194.0,high school,9.0,married,Exec-managerial,Husband,White,Male,55,US,0
9797,47.0,self_employed,168191.0,higher,10.0,married,Craft-repair,Husband,White,Male,40,US,0
9798,49.0,Private,28334.0,higher,10.0,married,Exec-managerial,Husband,White,Male,45,US,1
9799,52.0,Private,84278.0,higher,10.0,married,Exec-managerial,Husband,White,Male,55,US,1
9800,44.0,Private,415887.0,higher,10.0,other,Machine-op-inspct,Not-in-family,Black,Male,40,US,0
9801,36.0,Private,188069.0,higher,10.0,married,Exec-managerial,Husband,White,Male,50,US,1
9802,40.0,Private,145178.0,higher,10.0,other,Craft-repair,Unmarried,Black,Female,30,US,0
9803,17.0,Private,52967.0,school,6.0,not_married,Other-service,Own-child,White,Female,6,US,0
9804,18.0,Private,177578.0,high school,9.0,not_married,Sales,Own-child,White,Female,38,US,0
9805,30.0,self_employed,185384.0,higher,10.0,married,Exec-managerial,Wife,White,Female,25,US,0
9806,66.0,Private,66008.0,high school,9.0,other,Priv-house-serv,Not-in-family,White,Female,50,Non-US,0
9807,59.0,Private,329059.0,undergrad,13.0,not_married,Craft-repair,Not-in-family,White,Male,50,US,0
9808,30.0,gov,348802.0,high school,9.0,married,Adm-clerical,Husband,Black,Male,40,US,0
9809,50.0,Private,34233.0,high school,9.0,married,Farming-fishing,Husband,White,Male,50,US,0
9810,24.0,Private,415887.0,high school,9.0,not_married,Other-service,Own-child,White,Female,25,US,0
9811,28.0,Private,27956.0,higher,15.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,99,Non-US,0
9812,44.0,gov,83286.0,grad,14.0,married,Prof-specialty,Wife,White,Female,40,US,1
9813,25.0,Private,309098.0,higher,11.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
9814,45.0,Private,188950.0,grad,14.0,married,Exec-managerial,Husband,White,Male,50,US,1
9815,20.0,Private,224217.0,high school,9.0,not_married,Transport-moving,Not-in-family,White,Male,40,US,0
9816,67.0,Private,222899.0,higher,11.0,other,Prof-specialty,Unmarried,White,Female,40,US,0
9817,40.0,self_employed,123306.0,higher,15.0,married,Prof-specialty,Husband,White,Male,45,US,1
9818,52.0,gov,279337.0,high school,9.0,married,Adm-clerical,Husband,White,Male,40,US,0
9819,34.0,Private,347166.0,doc,16.0,not_married,Prof-specialty,Not-in-family,White,Male,50,US,1
9820,37.0,gov,251396.0,higher,12.0,married,Prof-specialty,Husband,White,Male,45,Non-US,1
9821,17.0,self_employed,143034.0,school,6.0,not_married,Other-service,Own-child,White,Male,4,US,0
9822,25.0,Private,57635.0,higher,11.0,married,Sales,Wife,White,Female,42,US,1
9823,35.0,gov,162651.0,undergrad,13.0,other,Prof-specialty,Not-in-family,White,Male,40,Non-US,0
9824,63.0,Private,28334.0,grad,14.0,other,Exec-managerial,Not-in-family,White,Female,40,US,1
9825,38.0,gov,84570.0,higher,10.0,not_married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,40,US,0
9826,33.0,Private,181091.0,undergrad,13.0,married,Adm-clerical,Husband,White,Male,60,Non-US,1
9827,51.0,gov,117496.0,grad,14.0,married,Prof-specialty,Wife,White,Female,40,US,1
9828,64.0,gov,216160.0,doc,16.0,married,Prof-specialty,Husband,White,Male,50,Non-US,1
9829,50.0,self_employed,204447.0,higher,10.0,other,Protective-serv,Not-in-family,White,Male,40,US,0
9830,18.0,Private,374969.0,school,6.0,not_married,Transport-moving,Not-in-family,White,Male,56,US,0
9831,67.0,Private,35015.0,grad,14.0,not_married,Prof-specialty,Not-in-family,White,Male,99,US,0
9832,46.0,Private,179869.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
9833,60.0,self_employed,137733.0,undergrad,13.0,married,Farming-fishing,Husband,White,Male,50,US,0
9834,29.0,Private,193125.0,high school,9.0,not_married,Machine-op-inspct,Not-in-family,White,Female,40,US,0
9835,30.0,Private,103649.0,higher,10.0,not_married,Other-service,Own-child,Black,Female,40,US,0
9836,56.0,gov,54260.0,doc,16.0,married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,Non-US,0
9837,29.0,Private,197932.0,high school,9.0,married,Handlers-cleaners,Wife,White,Female,40,Non-US,1
9838,37.0,Private,249720.0,undergrad,13.0,not_married,Adm-clerical,Unmarried,Black,Female,27,US,0
9839,55.0,Private,223613.0,school,4.5,other,Priv-house-serv,Unmarried,White,Female,30,Non-US,0
9840,24.0,Private,259865.0,high school,9.0,not_married,Adm-clerical,Not-in-family,White,Female,30,US,0
9841,21.0,Private,301694.0,high school,9.0,not_married,Craft-repair,Not-in-family,White,Male,35,Non-US,0
9842,46.0,self_employed,276934.0,undergrad,13.0,married,Sales,Husband,White,Male,70,US,1
9843,25.0,Private,395512.0,school,8.0,married,Machine-op-inspct,Other-relative,Other,Male,40,Non-US,0
9844,40.0,Private,168071.0,high school,9.0,not_married,Craft-repair,Own-child,White,Male,28,US,0
9845,23.0,Private,45317.0,higher,10.0,other,Sales,Own-child,White,Female,40,US,0
9846,43.0,self_employed,311177.0,higher,10.0,not_married,Transport-moving,Not-in-family,Black,Male,30,US,0
9847,29.0,self_employed,190636.0,higher,10.0,married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,60,US,1
9848,59.0,Private,221336.0,school,6.0,other,Other-service,Other-relative,Asian-Pac-Islander,Female,40,Non-US,0
9849,18.0,Private,120691.0,higher,10.0,not_married,Other-service,Own-child,Black,Male,35,US,0
9850,28.0,Private,107389.0,high school,9.0,not_married,Exec-managerial,Own-child,White,Male,32,US,0
9851,17.0,Private,293440.0,school,7.0,not_married,Adm-clerical,Own-child,White,Female,15,US,0
9852,53.0,Private,145409.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,40,US,1
9853,22.0,Private,213902.0,school,4.5,not_married,Priv-house-serv,Other-relative,White,Female,40,Non-US,0
9854,63.0,Private,100099.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,40,US,0
9855,32.0,Private,191856.0,grad,14.0,married,Sales,Wife,White,Female,45,US,1
9856,40.0,gov,233891.0,high school,9.0,not_married,Adm-clerical,Unmarried,Black,Female,35,US,0
9857,61.0,self_employed,96073.0,higher,15.0,married,Prof-specialty,Husband,White,Male,50,Non-US,1
9858,35.0,Private,415887.0,high school,9.0,not_married,Craft-repair,Not-in-family,White,Male,40,US,0
9859,43.0,self_employed,355856.0,undergrad,13.0,married,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Non-US,0
9860,20.0,Private,144685.0,higher,10.0,not_married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,40,Non-US,0
9861,48.0,self_employed,139212.0,higher,10.0,other,Craft-repair,Not-in-family,White,Male,40,US,0
9862,56.0,gov,143931.0,undergrad,13.0,other,Prof-specialty,Not-in-family,White,Female,40,US,0
9863,51.0,gov,160703.0,high school,9.0,married,Adm-clerical,Husband,White,Male,40,US,0
9864,34.0,Private,191291.0,higher,10.0,not_married,Craft-repair,Not-in-family,White,Male,40,US,0
9865,44.0,Private,68729.0,higher,10.0,married,Sales,Husband,Asian-Pac-Islander,Male,40,US,1
9866,61.0,Private,119986.0,grad,14.0,married,Prof-specialty,Husband,White,Male,40,US,1
9867,37.0,Private,227545.0,higher,10.0,married,Sales,Husband,White,Male,44,US,1
9868,36.0,Private,32776.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
9869,34.0,Private,228881.0,higher,10.0,other,Machine-op-inspct,Not-in-family,Other,Male,40,US,0
9870,23.0,Private,84648.0,higher,10.0,not_married,Sales,Own-child,White,Female,25,US,0
9871,63.0,gov,101996.0,grad,14.0,other,Prof-specialty,Not-in-family,White,Male,40,US,1
9872,63.0,Private,68954.0,high school,9.0,other,Prof-specialty,Not-in-family,Black,Female,11,US,0
9873,47.0,gov,285060.0,grad,14.0,married,Exec-managerial,Husband,White,Male,41,US,1
9874,55.0,self_employed,209569.0,high school,9.0,other,Sales,Unmarried,White,Female,50,US,1
9875,31.0,gov,331126.0,undergrad,13.0,not_married,Protective-serv,Own-child,Black,Male,48,US,0
9876,27.0,Private,279872.0,higher,10.0,other,Other-service,Not-in-family,White,Male,40,US,0
9877,58.0,Private,150560.0,undergrad,13.0,other,Adm-clerical,Not-in-family,White,Female,40,US,1
9878,28.0,gov,185647.0,higher,10.0,married,Protective-serv,Husband,White,Male,48,US,0
9879,52.0,Private,128871.0,school,4.5,other,Machine-op-inspct,Not-in-family,White,Female,64,US,0
9880,31.0,gov,386331.0,high school,9.0,married,Adm-clerical,Husband,Black,Male,50,US,0
9881,53.0,Private,117814.0,higher,10.0,other,Adm-clerical,Unmarried,White,Female,38,US,0
9882,43.0,Private,220609.0,higher,10.0,other,Tech-support,Not-in-family,White,Female,50,US,0
9883,43.0,gov,117022.0,high school,9.0,other,Farming-fishing,Unmarried,Black,Male,40,US,0
9884,50.0,self_employed,176751.0,grad,14.0,other,Exec-managerial,Not-in-family,White,Male,80,US,1
9885,68.0,Private,76371.0,high school,9.0,married,Prof-specialty,Husband,White,Male,35,US,0
9886,37.0,Private,80410.0,school,7.0,married,Other-service,Husband,White,Male,40,US,0
9887,26.0,Private,127202.0,high school,9.0,other,Machine-op-inspct,Not-in-family,White,Male,40,US,0
9888,22.0,Private,121471.0,school,7.0,not_married,Sales,Not-in-family,White,Female,40,US,0
9889,22.0,Private,219086.0,higher,10.0,married,Sales,Husband,White,Male,55,US,0
9890,59.0,Private,271571.0,higher,10.0,married,Craft-repair,Husband,White,Male,50,US,1
9891,30.0,Private,241583.0,higher,10.0,married,Machine-op-inspct,Husband,White,Male,40,US,0
9892,24.0,Private,374253.0,high school,9.0,other,Other-service,Not-in-family,White,Female,55,US,0
9893,30.0,Private,214993.0,high school,9.0,married,Craft-repair,Husband,White,Male,40,US,0
9894,50.0,gov,199995.0,undergrad,13.0,other,Protective-serv,Not-in-family,White,Male,40,US,1
9895,38.0,Private,415887.0,school,8.0,married,Other-service,Husband,White,Male,40,US,0
9896,29.0,Private,120359.0,high school,9.0,married,Adm-clerical,Husband,White,Male,40,US,0
9897,76.0,Private,93125.0,high school,9.0,married,Sales,Husband,White,Male,24,US,0
9898,21.0,Private,187513.0,higher,11.0,not_married,Craft-repair,Unmarried,White,Male,40,US,0
9899,65.0,Private,243569.0,higher,10.0,other,Other-service,Unmarried,White,Female,24,US,0
9900,43.0,Private,295510.0,high school,9.0,married,Exec-managerial,Husband,White,Male,45,US,1
9901,29.0,Private,29732.0,undergrad,13.0,married,Prof-specialty,Wife,White,Female,24,US,0
9902,32.0,Private,211743.0,undergrad,13.0,not_married,Sales,Not-in-family,White,Male,45,US,0
9903,37.0,Private,251396.0,higher,12.0,married,Exec-managerial,Husband,White,Male,65,US,1
9904,64.0,Private,415887.0,high school,9.0,married,Exec-managerial,Husband,White,Male,16,US,0
9905,49.0,Private,151584.0,higher,10.0,married,Craft-repair,Husband,White,Male,40,US,1
9906,44.0,Private,193882.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
9907,68.0,Private,117542.0,high school,9.0,married,Prof-specialty,Husband,White,Male,15,US,0
9908,34.0,Private,242460.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,40,US,1
9909,35.0,Private,411395.0,higher,10.0,married,Exec-managerial,Husband,White,Male,36,US,0
9910,53.0,Private,191025.0,higher,10.0,other,Adm-clerical,Not-in-family,White,Female,43,US,0
9911,24.0,Private,154571.0,higher,11.0,not_married,Sales,Unmarried,Asian-Pac-Islander,Male,50,Non-US,0
9912,31.0,Private,208657.0,higher,10.0,other,Adm-clerical,Unmarried,White,Female,40,US,0
9913,25.0,Private,29599.0,higher,10.0,married,Transport-moving,Husband,White,Male,38,US,0
9914,36.0,Private,415887.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,45,US,0
9915,29.0,Private,122000.0,higher,10.0,not_married,Sales,Not-in-family,White,Male,60,US,0
9916,37.0,Private,148581.0,high school,9.0,married,Transport-moving,Husband,White,Male,50,US,1
9917,42.0,self_employed,222978.0,doc,16.0,not_married,Prof-specialty,Not-in-family,White,Female,45,US,0
9918,30.0,Private,149118.0,high school,9.0,other,Craft-repair,Not-in-family,White,Female,40,US,0
9919,32.0,self_employed,218407.0,higher,10.0,not_married,Exec-managerial,Not-in-family,White,Male,70,Non-US,0
9920,47.0,self_employed,112200.0,undergrad,13.0,not_married,Exec-managerial,Not-in-family,Black,Male,45,US,1
9921,44.0,Private,85604.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,40,US,1
9922,19.0,Private,111232.0,high school,9.0,not_married,Sales,Own-child,White,Male,40,US,0
9923,22.0,Private,99199.0,high school,9.0,married,Exec-managerial,Husband,White,Male,48,US,0
9924,51.0,Private,199995.0,school,5.0,married,Craft-repair,Husband,White,Male,50,US,1
9925,69.0,Private,122850.0,high school,9.0,married,Craft-repair,Husband,White,Male,16,US,0
9926,73.0,Private,90557.0,school,7.0,married,Prof-specialty,Husband,White,Male,8,US,0
9927,18.0,Private,271935.0,school,7.0,not_married,Prof-specialty,Other-relative,White,Female,20,US,0
9928,33.0,self_employed,361497.0,high school,9.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
9929,22.0,gov,399020.0,higher,10.0,not_married,Adm-clerical,Not-in-family,White,Female,55,US,0
9930,33.0,Private,345277.0,undergrad,13.0,not_married,Tech-support,Not-in-family,White,Female,45,US,1
9931,20.0,gov,55233.0,higher,10.0,not_married,Adm-clerical,Other-relative,White,Female,40,US,0
9932,28.0,self_employed,200515.0,higher,10.0,married,Craft-repair,Husband,White,Male,40,US,0
9933,25.0,Private,188119.0,high school,9.0,not_married,Handlers-cleaners,Not-in-family,White,Female,40,US,0
9934,27.0,Private,176683.0,high school,9.0,not_married,Other-service,Not-in-family,White,Male,48,US,0
9935,22.0,Private,309178.0,high school,9.0,not_married,Transport-moving,Own-child,White,Male,40,US,0
9936,67.0,self_employed,40021.0,high school,9.0,married,Farming-fishing,Husband,White,Male,35,US,0
9937,31.0,self_employed,49923.0,high school,9.0,married,Exec-managerial,Husband,White,Male,40,US,0
9938,36.0,Private,36635.0,higher,10.0,not_married,Prof-specialty,Unmarried,White,Female,25,US,0
9939,43.0,gov,325706.0,higher,15.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,Non-US,1
9940,33.0,Private,124407.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Female,40,US,0
9941,37.0,self_employed,301568.0,high school,9.0,married,Prof-specialty,Wife,White,Female,35,US,1
9942,27.0,Private,339956.0,high school,9.0,married,Transport-moving,Husband,Black,Male,60,US,0
9943,36.0,Private,176335.0,higher,10.0,not_married,Transport-moving,Not-in-family,White,Male,40,US,0
9944,33.0,Private,198452.0,higher,12.0,other,Sales,Not-in-family,White,Female,45,US,0
9945,63.0,Private,213945.0,undergrad,13.0,married,Sales,Husband,White,Male,40,Non-US,1
9946,48.0,Private,171807.0,undergrad,13.0,other,Other-service,Unmarried,White,Female,56,US,1
9947,25.0,Private,362826.0,high school,9.0,not_married,Handlers-cleaners,Other-relative,White,Male,45,US,0
9948,41.0,self_employed,344329.0,high school,9.0,married,Other-service,Husband,White,Male,10,US,0
9949,26.0,Private,137678.0,high school,9.0,not_married,Other-service,Not-in-family,White,Male,40,US,0
9950,23.0,Private,175424.0,higher,10.0,not_married,Adm-clerical,Own-child,Black,Female,40,US,0
9951,33.0,gov,73296.0,high school,9.0,not_married,Other-service,Unmarried,Black,Female,40,US,0
9952,30.0,gov,137613.0,grad,14.0,married,Prof-specialty,Husband,Asian-Pac-Islander,Male,17,Non-US,0
9953,67.0,self_employed,354405.0,high school,9.0,other,Other-service,Not-in-family,White,Female,20,US,0
9954,32.0,Private,130057.0,high school,9.0,married,Sales,Husband,White,Male,55,US,1
9955,48.0,self_employed,362883.0,high school,9.0,other,Craft-repair,Not-in-family,White,Male,60,US,1
9956,51.0,Private,49017.0,high school,9.0,other,Other-service,Not-in-family,White,Female,24,US,0
9957,39.0,Private,149943.0,grad,14.0,not_married,Sales,Not-in-family,Asian-Pac-Islander,Male,40,Non-US,0
9958,40.0,self_employed,99185.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,60,US,0
9959,40.0,Private,294708.0,high school,9.0,married,Transport-moving,Husband,Black,Male,40,US,1
9960,19.0,Private,228238.0,high school,9.0,not_married,Machine-op-inspct,Other-relative,White,Male,40,Non-US,0
9961,28.0,Private,156819.0,high school,9.0,other,Handlers-cleaners,Unmarried,White,Female,36,US,0
9962,47.0,Private,332727.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,60,US,1
9963,20.0,Private,289944.0,higher,10.0,not_married,Prof-specialty,Not-in-family,White,Female,20,US,0
9964,41.0,Private,116103.0,high school,9.0,other,Exec-managerial,Other-relative,White,Male,40,US,0
9965,29.0,Private,24153.0,higher,10.0,married,Other-service,Wife,Amer-Indian-Eskimo,Female,40,US,0
9966,40.0,Private,273425.0,undergrad,13.0,married,Exec-managerial,Husband,White,Male,50,US,1
9967,61.0,Private,231183.0,high school,9.0,other,Exec-managerial,Not-in-family,White,Female,40,US,0
9968,25.0,Private,313930.0,school,7.0,not_married,Craft-repair,Not-in-family,White,Male,40,Non-US,0
9969,26.0,Private,114483.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,40,US,0
9970,43.0,Private,162108.0,undergrad,13.0,not_married,Adm-clerical,Not-in-family,White,Female,40,US,0
9971,17.0,Private,168807.0,school,4.5,not_married,Craft-repair,Not-in-family,White,Male,45,US,0
9972,43.0,gov,143828.0,grad,14.0,other,Prof-specialty,Unmarried,Black,Female,40,US,1
9973,73.0,Private,242769.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,40,Non-US,0
9974,46.0,gov,111558.0,higher,10.0,other,Machine-op-inspct,Own-child,White,Female,40,US,0
9975,19.0,Private,69770.0,higher,10.0,not_married,Other-service,Own-child,White,Male,20,US,0
9976,37.0,Private,291981.0,high school,9.0,other,Machine-op-inspct,Not-in-family,White,Male,40,US,0
9977,26.0,Private,102460.0,higher,10.0,married,Adm-clerical,Husband,White,Male,40,US,0
9978,47.0,Private,151584.0,high school,9.0,other,Sales,Own-child,White,Male,40,US,0
9979,47.0,gov,287320.0,grad,14.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
9980,29.0,Private,115677.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
9981,29.0,Private,239632.0,high school,9.0,not_married,Adm-clerical,Not-in-family,White,Female,40,US,0
9982,33.0,Private,409172.0,undergrad,13.0,married,Exec-managerial,Own-child,White,Male,55,US,0
9983,20.0,Private,186849.0,high school,9.0,not_married,Transport-moving,Other-relative,White,Male,40,US,0
9984,28.0,Private,118861.0,school,6.0,married,Craft-repair,Wife,Other,Female,48,Non-US,0
9985,26.0,Private,142689.0,undergrad,13.0,not_married,Prof-specialty,Not-in-family,White,Male,45,US,0
9986,41.0,gov,170924.0,grad,14.0,married,Prof-specialty,Husband,White,Male,40,US,0
9987,67.0,Private,274451.0,school,4.5,married,Prof-specialty,Husband,White,Male,40,US,0
9988,43.0,Private,153489.0,undergrad,13.0,married,Sales,Husband,White,Male,50,US,0
9989,35.0,Private,186489.0,school,5.0,married,Handlers-cleaners,Husband,White,Male,46,US,0
9990,18.0,Private,192409.0,school,8.0,not_married,Other-service,Own-child,White,Female,25,US,0
9991,55.0,gov,337599.0,higher,10.0,other,Adm-clerical,Not-in-family,White,Male,40,US,0
9992,44.0,Private,195545.0,high school,9.0,other,Machine-op-inspct,Own-child,Black,Female,40,US,0
9993,64.0,Private,61892.0,high school,9.0,other,Priv-house-serv,Not-in-family,White,Female,15,US,0
9994,34.0,self_employed,175697.0,higher,11.0,married,Craft-repair,Husband,White,Male,75,US,0
9995,38.0,Private,80303.0,higher,10.0,married,Sales,Husband,White,Male,60,US,1
9996,25.0,Private,415887.0,high school,9.0,not_married,Other-service,Own-child,White,Female,8,US,0
9997,21.0,Private,319163.0,higher,10.0,not_married,Transport-moving,Own-child,Black,Male,40,US,0
9998,37.0,Private,126743.0,school,4.5,married,Other-service,Husband,White,Male,53,Non-US,0
9999,39.0,Private,301568.0,higher,10.0,other,Sales,Unmarried,White,Female,40,US,0
10000,34.0,Private,120461.0,higher,10.0,other,Adm-clerical,Not-in-family,White,Female,50,US,0
10001,23.0,Private,268145.0,undergrad,13.0,not_married,Exec-managerial,Not-in-family,White,Female,45,US,0
10002,54.0,Private,257337.0,higher,10.0,married,Craft-repair,Husband,White,Male,40,US,1
10003,49.0,self_employed,213354.0,grad,14.0,other,Exec-managerial,Not-in-family,White,Male,70,US,1
10004,25.0,Private,303431.0,high school,9.0,married,Adm-clerical,Wife,White,Female,40,US,0
10005,51.0,Private,124963.0,higher,12.0,married,Sales,Husband,White,Male,50,US,0
10006,29.0,Private,158218.0,high school,9.0,not_married,Farming-fishing,Unmarried,White,Male,35,US,0
10007,27.0,gov,415887.0,undergrad,13.0,married,Protective-serv,Wife,Black,Female,48,US,0
10008,53.0,Private,46155.0,high school,9.0,married,Priv-house-serv,Other-relative,White,Female,40,US,0
10009,68.0,Private,138714.0,undergrad,13.0,married,Prof-specialty,Husband,White,Male,55,US,1
10010,56.0,Private,231781.0,high school,9.0,married,Sales,Husband,White,Male,40,US,1
10011,30.0,Private,415887.0,doc,16.0,not_married,Prof-specialty,Not-in-family,White,Male,40,US,0
10012,24.0,Private,19410.0,high school,9.0,other,Sales,Unmarried,Amer-Indian-Eskimo,Female,48,US,0
10013,70.0,Private,28471.0,school,5.0,other,Prof-specialty,Unmarried,White,Female,25,US,0
10014,24.0,Private,185821.0,higher,10.0,not_married,Sales,Own-child,White,Female,40,US,0
10015,74.0,Private,272667.0,higher,12.0,other,Prof-specialty,Not-in-family,White,Female,20,US,0
10016,23.0,Private,194031.0,higher,10.0,not_married,Prof-specialty,Not-in-family,White,Female,25,US,0
10017,41.0,gov,144995.0,grad,14.0,married,Exec-managerial,Husband,White,Male,55,US,0
10018,45.0,Private,162494.0,high school,9.0,not_married,Sales,Own-child,White,Female,19,US,0
10019,35.0,Private,171968.0,high school,9.0,married,Machine-op-inspct,Husband,White,Male,40,US,0
10020,21.0,Private,232569.0,high school,9.0,not_married,Handlers-cleaners,Not-in-family,White,Male,40,US,0
