,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
41455,47.660608748375694,0,110210.85460996101,3,13.446463750541435,0,5,0,4,1,47,1,1
36553,50.00445230113499,1,197054.0,2,14.99851589962167,1,10,0,4,1,49,1,1
2120,42.0,0,193626.0,2,9.0,0,0,5,4,0,53,1,0
27112,48.0,2,38240.0,2,9.0,0,4,0,4,1,40,1,1
35112,36.195352686921005,0,198674.60732656877,2,9.456478955274429,0,3,0,4,1,57,1,1
4024,31.0,0,381153.0,4,6.0,0,12,0,4,1,40,1,1
44539,28.845284266500556,0,22314.12923920081,4,13.11855351110419,0,10,0,4,1,41,1,1
42672,50.0,0,155593.45060633062,2,12.054939366936885,0,6,0,4,1,50,1,1
12766,22.0,0,83998.0,3,10.0,1,11,1,4,1,40,1,0
44333,35.96745248096823,1,189899.2839545813,1,13.032547519031777,0,11,0,4,1,44,1,1
13921,70.0,2,225780.0,3,10.0,0,3,0,4,1,20,1,1
38229,70.76028700666821,0,28710.60250039016,1,13.220035875833526,0,8,0,4,1,11,1,1
6288,32.0,0,273287.0,3,10.0,1,3,1,2,1,40,0,0
39352,53.08959124404796,0,123011.0,3,10.0,0,7,0,4,1,45,1,1
22302,42.0,0,227466.0,2,9.0,1,7,2,2,1,40,1,0
20829,65.0,0,117162.0,3,11.0,0,9,5,4,0,56,1,1
32055,34.0,0,331126.0,2,9.0,1,7,4,2,1,30,1,0
13359,38.0,0,170174.0,4,6.0,0,6,0,4,1,40,1,1
4871,25.0,0,366416.0,2,9.0,1,0,3,4,0,40,1,0
17439,43.0,0,191196.0,2,9.0,2,7,1,4,1,40,1,0
26142,21.0,0,129350.0,3,10.0,1,11,3,4,1,40,1,0
47852,42.79983632163173,2,175779.9196480915,5,13.0,0,6,0,4,1,51,1,1
17855,40.0,1,197012.0,5,13.0,2,12,1,4,0,40,0,1
21095,60.0,0,165441.0,4,4.5,2,6,4,4,0,40,1,0
18983,24.0,0,36058.0,5,13.0,1,11,1,4,1,50,1,0
23893,43.0,0,91949.0,2,9.0,2,6,1,2,0,40,1,0
7692,26.0,1,415887.0,1,14.0,1,9,1,4,0,40,1,0
20881,44.0,0,221172.0,2,9.0,1,2,1,4,1,30,1,0
20078,48.0,0,47022.0,2,9.0,2,5,2,4,0,48,1,0
30240,18.0,0,189924.0,2,9.0,1,11,3,4,0,24,1,0
13599,34.0,0,197886.0,5,13.0,0,11,0,4,1,60,1,1
33940,42.73872550626803,0,134083.2161765188,1,11.770011526462103,0,2,0,4,1,54,1,1
38831,42.301940042147386,1,234888.88127990367,2,9.242579993978945,0,11,3,4,0,42,0,1
18722,36.0,0,414683.0,5,13.0,0,9,0,2,1,40,1,0
46550,35.442580486325795,0,209089.50155638834,3,14.477343472196965,0,9,0,4,1,31,1,1
2173,51.0,0,270194.0,4,5.0,0,13,0,4,1,40,1,0
20003,72.0,0,201375.0,3,12.0,2,9,1,4,0,40,1,0
19421,26.0,0,167848.0,2,9.0,1,6,1,2,1,40,1,0
47997,49.1329784669644,0,206959.78191467136,3,10.973404306607119,0,10,0,4,1,40,1,1
44145,45.94350202910478,0,178774.57775942006,2,9.845078840573432,0,2,0,4,1,48,1,1
6259,24.0,1,150084.0,3,10.0,2,10,1,4,1,60,1,0
10073,62.0,0,57970.0,4,4.5,2,5,1,4,1,40,1,0
45548,45.117779635505045,0,185039.24326099313,3,10.0,0,3,0,4,1,40,1,1
40491,43.0,0,209895.70835676792,1,10.708356767921645,0,4,3,3,0,42,1,1
11797,41.0,0,204410.0,2,9.0,0,2,0,4,1,44,1,1
24475,41.0,0,152880.0,2,9.0,2,9,1,2,0,28,1,0
18883,31.0,0,308540.0,3,10.0,0,2,0,4,1,40,1,1
9253,45.0,0,179135.0,2,9.0,2,0,1,4,0,40,1,0
12026,56.0,0,195668.0,4,6.0,0,7,0,4,1,35,0,1
31961,33.0,0,91666.0,4,8.0,2,3,1,4,1,40,1,0
2819,31.0,0,169240.0,2,9.0,1,7,1,4,0,40,1,0
36646,30.366504832316394,0,213725.62839783993,2,10.146601932926558,1,10,1,4,1,49,1,1
4105,46.0,0,95636.0,3,10.0,2,5,1,4,1,45,1,0
18270,27.0,1,229223.0,3,10.0,1,10,3,4,0,40,1,1
45158,44.0,0,344060.0,4,13.83368668418141,0,7,0,4,1,40,1,1
25129,47.0,0,145041.0,2,9.0,0,6,0,4,1,40,0,1
14881,36.0,0,174938.0,5,13.0,2,12,4,4,1,20,1,0
13740,18.0,0,318190.0,4,7.0,1,7,3,4,1,15,1,0
13395,42.0,0,222884.0,5,13.0,1,3,1,4,1,55,1,1
48417,43.19893302908393,0,83222.18026103805,4,12.148866343401675,0,8,0,4,1,53,0,1
31141,53.0,0,191565.0,4,4.5,2,7,4,2,0,40,0,0
1302,58.0,2,186791.0,3,10.0,0,13,5,4,0,40,1,1
42526,35.78004893463903,1,170965.0997553268,3,13.736341393345898,0,7,0,4,1,40,1,1
4965,51.0,0,305147.0,5,13.0,1,9,1,4,1,40,1,0
16743,17.0,0,181337.0,4,6.0,1,9,3,3,0,20,1,0
6639,43.0,2,221172.0,3,15.0,0,9,0,4,1,40,1,1
14365,19.0,0,188008.0,3,10.0,1,11,3,2,0,20,1,0
24741,25.0,2,259299.0,3,10.0,0,2,0,4,1,50,1,1
22659,22.0,0,34616.0,3,10.0,1,11,1,4,0,30,1,0
18539,36.0,0,235371.0,2,9.0,1,11,1,4,0,40,1,0
46567,46.0,0,369538.0,3,6.206355003627802,0,12,0,4,1,40,1,1
2006,57.0,0,185072.0,3,10.0,1,0,2,2,0,40,0,0
8605,21.0,0,285457.0,3,10.0,1,13,3,4,1,50,1,0
29150,19.0,0,415887.0,3,10.0,1,11,3,4,0,25,1,0
31233,39.0,0,290321.0,4,6.0,0,6,0,4,1,40,1,0
43353,53.94516482020498,0,188808.8871040416,0,15.990323203565586,1,3,1,4,0,49,1,1
47718,39.27517496217652,0,231009.74205731577,3,11.07862141776472,1,5,0,4,0,36,1,1
47914,44.010761459782614,0,123426.75269036494,3,11.348385781032608,0,3,0,4,1,51,1,1
45776,31.31169409696283,0,201122.0,4,12.688305903037168,0,10,0,4,1,45,1,1
47795,46.86388907322192,0,415887.0,5,13.0,0,3,0,4,1,40,1,1
33352,50.497256133279144,1,190333.0,3,13.75685966680214,0,6,0,4,1,51,1,1
41185,51.0,0,146778.32841741,3,10.753730056304551,0,9,0,4,1,40,1,1
2447,29.0,0,32897.0,2,9.0,2,7,1,4,0,25,1,0
19697,24.0,0,41838.0,3,10.0,0,2,0,4,1,40,1,0
5873,30.0,2,45796.0,3,10.0,0,6,0,4,1,40,1,0
39137,28.0,0,209205.0,4,13.057273617360583,0,9,0,4,1,59,1,1
12117,27.0,1,225291.0,3,12.0,1,9,1,4,0,40,1,0
3995,27.0,0,125298.0,3,10.0,1,0,4,4,0,50,1,0
1198,18.0,0,240747.0,2,9.0,1,6,3,4,0,40,0,0
3473,18.0,0,43272.0,3,10.0,1,7,3,4,1,20,1,0
7697,53.0,0,290640.0,4,4.5,0,2,0,1,1,40,0,0
9140,77.0,0,28678.0,1,14.0,0,9,0,4,1,6,1,1
16901,78.0,2,101771.0,4,7.0,0,3,0,4,1,25,1,0
583,27.0,0,181659.0,2,9.0,0,6,0,4,1,40,1,0
30034,59.0,0,126668.0,3,11.0,0,9,0,4,1,50,1,1
4808,49.0,1,55938.0,5,13.0,0,0,0,4,1,40,1,1
27705,38.0,0,374524.0,3,10.0,1,13,1,4,1,40,1,0
34351,34.98818164089497,0,132187.21473494451,2,10.164696940149161,0,10,0,4,1,46,1,1
17668,44.0,1,387844.0,4,8.0,0,5,0,4,1,40,1,0
31192,31.0,0,128567.0,2,9.0,0,2,0,4,1,40,1,0
37330,53.88287973859624,0,200209.86479411842,2,9.558560130701881,1,5,0,4,1,44,1,1
40728,47.94479808566044,2,254291.0,4,12.917197128490654,0,3,0,4,1,50,1,1
31342,62.0,2,173631.0,3,10.0,0,3,0,4,1,70,1,0
15498,55.0,1,88856.0,4,4.5,1,7,4,2,0,40,1,0
47389,60.190172195791575,1,148665.2576256447,1,12.865028699298595,1,9,0,4,1,12,1,1
17422,37.0,0,50837.0,1,14.0,0,9,0,4,1,45,1,1
40352,30.921082180677097,0,297630.5713120408,3,11.09540581775391,0,7,0,4,1,40,1,1
24396,25.0,0,181896.0,5,13.0,1,0,3,4,0,40,1,0
872,71.0,2,143437.0,1,14.0,0,11,0,4,1,40,1,1
44285,52.622793195552575,0,338754.96626683587,2,11.24558639110515,0,3,0,4,1,47,1,1
41974,48.17298830606385,0,337120.79094303417,2,9.764415692171987,0,9,0,4,1,47,1,1
38579,61.33192789848437,0,191118.66807210151,3,10.055672675126303,0,9,0,4,1,40,1,1
34975,46.60380743084493,0,201699.0,3,11.801903715422467,0,10,0,4,1,48,1,1
11266,43.0,0,415887.0,2,9.0,0,2,0,4,1,40,1,1
13746,23.0,0,60331.0,3,10.0,1,13,1,4,1,60,1,0
29749,19.0,0,333953.0,4,8.0,1,7,2,4,0,30,1,0
19147,44.0,1,59460.0,2,9.0,0,7,5,4,0,15,1,0
6455,55.0,0,163083.0,1,14.0,0,9,0,4,1,40,1,1
9647,29.0,0,161155.0,3,12.0,0,9,0,4,1,50,1,0
6210,24.0,0,88126.0,2,9.0,1,2,1,4,1,40,1,0
37697,41.31112508942011,2,150533.0,3,14.377749821159778,0,8,0,4,1,50,1,1
3213,74.0,1,181508.0,2,9.0,2,7,1,4,1,17,1,0
28302,50.0,0,301583.0,2,9.0,1,6,1,4,1,40,1,0
48840,55.167292751308594,1,118474.76879535445,5,13.0,0,9,0,4,1,43,1,1
35789,41.854545332454606,1,169489.36145461383,3,11.103272746807264,0,8,0,4,1,40,1,1
4994,39.0,0,214816.0,5,13.0,0,3,0,4,1,60,1,0
5738,23.0,0,179413.0,2,9.0,0,2,0,4,1,40,1,0
22680,35.0,1,145308.0,3,10.0,0,7,0,4,1,40,1,0
49214,45.067181207421854,0,167510.60242569214,2,9.866740172488836,0,8,0,4,1,51,1,1
28791,64.0,1,158412.0,2,9.0,2,0,1,4,0,40,1,0
39748,51.43292236205281,0,346830.1354369797,2,9.120544433688245,1,7,0,3,1,45,1,1
37344,52.59396079243701,0,155250.09772312062,3,10.503762328189453,0,5,0,3,1,47,1,1
24478,20.0,0,39764.0,2,9.0,1,5,3,4,1,40,1,0
20657,46.0,2,175958.0,4,8.0,0,2,0,4,1,45,1,0
43799,51.8841374214593,0,117496.0,4,13.1158625785407,1,9,4,4,0,40,1,1
36190,40.85726178739054,0,177005.6192537648,1,14.0,0,9,0,4,1,45,1,1
26726,58.0,0,234213.0,2,9.0,2,2,1,4,1,48,1,1
48717,47.46537367569549,0,148209.62601508273,0,12.742384270131561,1,7,4,4,0,34,0,1
27612,37.0,0,336880.0,3,10.0,0,13,0,4,1,50,1,0
31456,30.0,0,378009.0,1,14.0,0,3,0,4,1,50,1,1
10432,22.0,2,150683.0,2,9.0,1,6,3,4,1,24,1,0
34538,41.49771211340926,0,35812.44393933392,1,14.115560606660827,0,9,5,4,0,40,1,1
1874,21.0,0,126314.0,3,10.0,1,7,3,4,1,10,1,0
20904,20.0,0,194630.0,2,9.0,0,0,0,4,1,50,1,0
14421,67.0,0,180539.0,2,9.0,0,11,0,4,1,10,1,0
8655,33.0,0,172304.0,4,6.0,0,6,0,4,1,40,1,0
38524,46.08391155369072,0,168335.01514169967,2,9.152681407718214,0,5,0,4,0,46,1,1
7646,31.0,0,196125.0,4,7.0,0,2,0,4,1,40,1,0
35942,38.0,0,111499.0,3,14.995752603984133,0,9,0,4,0,50,1,1
38853,36.37381540745279,0,133471.69849038642,1,9.937170946514664,0,9,0,4,1,46,1,1
36384,50.350858342230296,1,200954.07014480612,5,13.0,0,10,0,4,1,45,1,1
650,20.0,0,130959.0,3,10.0,1,7,3,4,1,20,1,0
31628,53.0,1,155594.0,5,13.0,0,9,0,4,1,40,1,1
38773,49.83140296915314,0,205377.29643796486,5,13.0,1,5,1,4,1,45,1,1
26618,62.0,2,226546.0,3,15.0,0,9,0,4,1,16,1,0
7742,56.0,0,371064.0,4,5.0,0,7,0,4,1,40,1,0
48108,45.7896000314166,0,318538.64483609085,2,13.535890910518937,0,1,0,3,1,63,1,1
12566,44.0,0,156413.0,3,10.0,0,12,0,4,1,44,1,1
43168,52.723149033889214,0,300490.70101792406,3,7.902394727643712,0,3,0,4,1,29,1,1
38397,62.16351379639431,0,218005.17377716437,1,9.228919314952035,0,12,0,4,1,59,1,1
45750,50.331969682285724,2,304955.0,3,13.331969682285726,0,8,0,4,1,56,1,1
25338,56.0,0,147202.0,3,10.0,2,0,1,4,0,45,0,0
43837,43.19437038959687,0,354065.17525278375,4,13.625597425182336,0,10,0,3,1,56,1,1
39997,36.317178182635175,0,235290.34635818432,3,13.3948236364147,0,11,0,4,1,47,1,1
25578,59.0,0,87247.0,4,6.0,2,9,1,4,0,40,0,0
40947,49.53745269281851,1,213651.18937591006,2,13.096910480386118,0,6,0,4,1,46,1,1
14485,33.0,1,269604.0,4,4.5,1,7,4,3,0,40,0,0
45356,35.58817903914995,0,203484.27454730723,1,12.48363512851109,0,7,0,4,1,40,1,1
7002,35.0,1,49352.0,3,10.0,1,0,3,4,0,38,1,0
13594,42.0,0,208875.0,3,10.0,0,3,5,4,0,40,0,1
29717,49.0,1,215895.0,1,14.0,0,0,0,4,1,40,0,1
17063,49.0,0,124672.0,2,9.0,0,2,0,4,1,40,1,1
22326,47.0,0,202322.0,4,4.5,0,5,0,4,1,40,0,0
32877,41.31873571236583,0,415887.0,3,10.956207137097493,0,2,0,2,1,45,1,1
44811,49.739887188469666,0,194693.78676694358,2,11.579962396156553,0,2,0,4,1,42,1,1
257,32.0,0,172579.0,2,9.0,2,7,1,4,0,30,1,0
26587,67.0,0,233022.0,4,7.0,2,0,4,4,0,20,1,0
3045,61.0,0,123273.0,4,4.5,2,13,1,4,1,56,1,0
11998,20.0,0,169600.0,3,10.0,1,9,3,4,0,12,1,0
22027,25.0,0,189850.0,3,10.0,1,6,3,2,1,40,1,0
37715,33.0,0,194901.0,4,12.749462312869259,0,8,0,4,1,40,1,1
37102,46.61697118429538,1,213140.0,1,12.766057631409234,0,3,0,4,1,40,1,1
39994,43.625425151675856,0,273515.6356287919,5,13.0,0,9,0,4,1,43,1,1
33288,35.60992142570597,0,202046.57497193775,2,9.229988775100853,0,2,0,4,1,35,1,1
22050,43.0,0,214781.0,1,14.0,0,9,0,4,1,40,1,1
1939,26.0,1,103148.0,2,9.0,1,0,1,4,0,40,1,0
4236,75.0,2,231741.0,0,16.0,0,9,0,4,1,3,1,0
29872,54.0,0,36480.0,2,9.0,0,11,0,4,1,50,1,1
22766,65.0,0,149131.0,4,7.0,2,6,2,4,1,40,1,0
45084,64.09757612260788,1,172935.31975234282,1,13.089427528309361,0,9,0,4,1,37,1,1
2468,42.0,0,191712.0,5,13.0,2,11,1,4,1,40,1,0
45381,39.0,0,218490.0,4,13.740279469018988,0,5,0,4,1,43,1,1
37591,45.30153157874958,0,360303.44512111135,2,13.698468421250416,0,3,0,4,1,53,1,1
6533,35.0,0,188069.0,1,14.0,1,9,1,4,1,55,1,1
46699,39.26205504323826,0,175370.72746786752,3,7.262055043238261,0,9,0,4,1,82,1,1
2184,63.0,2,54052.0,1,14.0,0,11,0,4,1,68,1,1
4223,33.0,0,145434.0,4,7.0,1,2,3,4,1,40,1,0
41060,37.77436852256568,1,77820.0,2,9.902525909737289,0,2,0,4,1,42,1,1
43385,44.38544583849182,0,197047.52558950338,5,13.0,1,9,0,4,1,46,0,1
42926,36.705741399328026,0,215907.3744735213,2,14.536307305763769,0,3,0,4,1,42,1,1
14320,43.0,0,150528.0,1,14.0,0,9,0,4,1,40,1,1
17075,51.0,2,85902.0,4,6.0,2,13,2,4,0,40,1,0
46210,38.816349379404585,0,58057.93057139652,4,12.183650620595419,0,3,0,4,1,50,1,1
31073,17.0,0,41643.0,4,7.0,1,9,3,4,0,15,1,0
19417,44.0,0,151985.0,1,14.0,0,3,5,4,0,24,1,1
45760,45.66798296295988,0,35723.37328068148,1,14.373280681481605,0,5,1,4,0,54,1,1
7474,39.0,0,115418.0,3,10.0,1,0,3,4,0,45,1,0
27226,51.0,0,48343.0,1,14.0,0,3,0,4,1,50,1,1
15483,39.0,0,247733.0,2,9.0,2,8,4,2,0,16,1,0
46656,34.61795356764476,0,139721.04535357494,2,9.331653571298094,0,2,0,4,1,66,0,1
37568,41.24879917508205,0,353851.48703193,2,9.964457260702565,0,9,0,4,1,66,1,1
5095,24.0,1,165201.0,3,10.0,0,0,5,4,0,45,1,0
30520,21.0,0,415887.0,2,9.0,1,6,3,4,0,40,0,0
13920,20.0,0,103277.0,3,10.0,1,0,3,4,0,35,1,0
15993,49.0,1,31339.0,2,9.0,0,2,0,4,1,40,1,0
34688,52.5789984608156,0,137055.64507320037,0,15.6447496152039,0,3,0,4,0,40,1,1
14312,34.0,0,329993.0,3,10.0,0,0,0,4,1,40,1,0
30941,34.0,0,340880.0,2,9.0,0,9,0,4,1,60,0,1
10634,54.0,2,121761.0,2,9.0,0,3,0,1,1,50,1,0
3620,52.0,0,363405.0,2,9.0,2,0,2,4,0,40,1,0
12710,21.0,0,232577.0,3,11.0,1,12,3,4,0,30,1,0
26268,37.0,2,137527.0,0,16.0,1,9,1,4,0,60,1,1
24089,35.0,2,111319.0,3,12.0,0,11,0,4,1,45,1,1
23960,37.0,0,42645.0,2,9.0,0,4,0,4,1,40,1,0
39833,50.94291792359886,0,125821.36996983363,2,13.735729480899716,0,9,3,2,0,40,1,1
41446,38.065197209710476,0,136412.83691414038,2,13.173921116115809,0,11,0,3,1,67,0,1
43448,27.815950198217305,0,188573.06257928643,4,12.673619920713078,1,8,0,1,1,40,0,1
18645,21.0,0,240063.0,3,10.0,1,5,3,4,1,25,1,0
31493,28.0,0,204516.0,4,6.0,1,13,1,4,1,45,1,0
522,24.0,1,248344.0,3,10.0,2,5,1,2,1,50,1,0
36725,44.41512464275357,0,415887.0,1,12.962188393116074,0,7,0,2,1,60,1,1
19638,34.0,0,301591.0,2,9.0,1,3,4,4,0,35,1,0
19650,53.0,2,137815.0,3,10.0,2,3,1,4,1,40,1,1
42604,51.061022890180276,0,203640.87795421964,2,9.0,0,0,0,3,1,53,1,1
9949,26.0,0,137678.0,2,9.0,1,7,1,4,1,40,1,0
31637,31.0,1,156464.0,5,13.0,1,9,2,4,1,40,1,0
22024,41.0,0,142579.0,5,13.0,2,11,4,2,1,50,1,0
36848,39.416638493434334,2,353221.2045989864,1,10.879607717115594,0,10,0,4,1,50,1,1
28851,61.0,0,147280.0,1,14.0,0,3,0,4,1,60,1,1
24040,27.0,0,118230.0,3,10.0,1,0,3,4,0,40,1,0
31368,27.0,2,153805.0,3,10.0,0,13,2,3,1,50,0,1
13204,43.0,0,115562.0,5,13.0,0,9,0,4,1,42,1,1
10308,25.0,0,113436.0,3,10.0,1,0,3,4,1,15,1,0
46497,31.0,0,415887.0,5,13.0,0,2,0,2,0,40,1,1
48808,56.65815302936421,0,41752.200386841774,2,9.0,0,2,0,1,1,40,0,1
40805,38.935298354910614,1,175778.1823628281,2,10.04941289464283,0,11,0,4,1,58,1,1
24366,26.0,0,211424.0,3,10.0,0,5,0,4,1,40,1,1
9141,19.0,0,180976.0,4,6.0,1,9,4,4,0,35,1,0
44593,40.40179022944018,0,353854.9355683516,3,10.5427292693257,0,9,0,4,1,50,1,1
16822,47.0,0,146497.0,3,10.0,2,0,4,4,0,16,0,0
46018,41.59067896258358,0,116180.30597821344,3,14.159067896258358,0,3,0,4,1,55,1,1
46922,62.75627992308828,0,212843.5967403461,1,10.554650096139655,0,10,0,4,1,57,1,1
4037,28.0,0,312588.0,4,6.0,2,7,1,4,0,40,1,0
14104,78.0,0,148623.0,3,15.0,0,9,0,4,1,35,1,1
9778,67.0,0,243256.0,4,5.0,0,9,0,4,1,15,1,0
35065,37.49920795819743,0,169574.3354454448,2,10.266772272240342,0,3,0,4,1,40,1,1
21103,23.0,0,240137.0,4,4.5,1,5,1,4,1,55,0,0
30100,37.0,0,241962.0,4,7.0,0,2,0,4,1,50,1,0
25825,54.0,0,176240.0,1,14.0,0,13,0,4,1,60,1,1
46808,37.72697893898077,0,206949.96381263662,5,13.0,0,11,0,4,1,43,1,1
40923,46.622340534311434,2,353012.0,0,13.82180812990999,0,6,0,4,1,46,1,1
17203,33.0,0,23871.0,2,9.0,2,7,4,4,0,30,1,0
31779,47.0,0,159389.0,3,12.0,1,0,1,4,0,40,1,0
16369,33.0,2,167476.0,4,7.0,2,5,1,4,1,7,1,0
24686,17.0,0,212125.0,4,6.0,1,9,3,4,0,20,1,0
38827,36.119070311206364,0,137493.91093553425,2,9.0,0,6,0,2,1,40,1,1
16609,23.0,0,384651.0,3,10.0,0,5,0,4,1,40,1,0
13249,33.0,1,332379.0,2,9.0,0,2,0,4,1,40,1,1
47894,53.3502579553705,0,234867.5886033086,0,14.265284684009696,0,9,0,4,1,42,0,1
18092,37.0,1,223020.0,3,11.0,1,7,4,2,0,32,1,0
42348,51.839699190878946,1,102036.2724176458,1,12.913620882290305,0,8,0,4,1,44,1,1
1011,34.0,0,124827.0,3,11.0,1,13,3,4,1,40,1,0
3026,28.0,0,415887.0,2,9.0,0,6,0,4,1,45,1,0
47461,32.37087879582673,0,26561.93812974879,5,13.0,0,8,4,4,0,24,1,1
32526,32.0,0,211349.0,4,6.0,0,13,0,4,1,40,1,0
19092,44.0,0,195881.0,3,10.0,2,3,2,4,0,45,1,0
38357,56.80497228423103,0,282668.3900554315,0,13.861326000546462,0,7,0,4,0,60,1,1
34934,39.72046839708092,0,30331.61112443067,4,9.040351297810691,0,9,0,4,1,53,1,1
37977,36.294002225576435,0,306574.7420586068,2,9.098000741858813,0,12,4,4,0,40,1,1
46840,42.33920252627572,2,150533.0,2,10.982392421172843,0,10,0,4,1,62,1,1
13768,37.0,1,81853.0,2,9.0,2,9,4,1,0,40,1,0
16074,44.0,0,188331.0,3,10.0,2,3,4,4,0,42,1,0
4065,66.0,0,340734.0,2,9.0,0,11,0,4,1,40,1,0
4992,23.0,0,35633.0,2,9.0,0,5,0,4,1,40,1,0
31015,60.0,0,317083.0,5,13.0,0,3,0,4,1,45,1,1
27232,44.0,0,247880.0,3,11.0,2,3,1,4,1,40,1,1
27339,52.0,0,199688.0,4,6.0,0,5,0,4,1,45,1,0
24132,66.0,0,174491.0,2,9.0,0,5,0,4,1,40,1,0
12099,38.0,0,269323.0,2,9.0,0,0,0,4,1,40,1,1
36922,35.06176167001494,0,186821.34559582497,3,13.40735749497759,0,5,0,4,1,46,1,1
35692,46.082796212295634,0,415887.0,3,13.435244865300485,0,11,1,4,1,13,1,1
20252,39.0,0,280570.0,5,13.0,0,3,0,4,1,50,1,1
17348,44.0,0,215468.0,5,13.0,2,6,4,2,0,7,1,0
9629,43.0,0,220776.0,1,14.0,0,3,0,4,1,35,1,1
3157,21.0,0,305874.0,3,10.0,0,7,0,4,1,40,1,0
11298,43.0,0,85995.0,2,9.0,1,5,1,4,1,40,1,0
22000,46.0,2,198759.0,3,15.0,0,9,0,4,1,80,1,1
27411,43.0,0,75993.0,3,10.0,0,11,0,4,1,40,1,1
11135,48.0,1,187969.0,1,14.0,2,9,4,4,0,80,1,0
38100,30.56228556249667,0,51466.124571124994,3,10.950171550002665,0,6,2,4,0,40,1,1
44205,53.756197930891105,1,38412.8396667577,3,11.109256248293068,1,8,0,4,0,61,1,1
47679,38.014686683963156,0,174242.10035900708,2,9.997552219339473,0,11,0,4,1,40,1,1
15132,31.0,0,158162.0,5,13.0,1,3,1,4,0,50,1,1
20525,38.0,1,47707.0,2,9.0,1,0,3,2,0,40,1,0
46387,45.13119050773172,1,127678.54662711555,3,11.043730169243908,0,9,0,4,1,60,1,1
24125,50.0,0,206862.0,1,14.0,0,3,0,4,1,65,1,1
1834,56.0,0,261232.0,2,9.0,1,2,1,4,1,40,1,0
38687,52.38523623307338,0,266555.58130008203,2,9.614763766926625,0,9,0,4,1,43,1,1
47751,40.07431811735659,0,415887.0,4,12.851363765286827,0,11,0,4,1,55,1,1
20396,41.0,0,77937.0,4,8.0,2,9,1,4,0,40,0,0
14137,19.0,1,53220.0,2,9.0,1,0,3,2,0,40,1,0
11832,34.0,0,339142.0,2,9.0,2,5,4,4,0,40,1,0
21991,35.0,0,415887.0,2,9.0,0,5,0,4,1,40,0,0
7273,27.0,0,245661.0,2,9.0,2,6,3,4,0,40,1,0
29712,46.0,0,101455.0,2,9.0,0,0,5,4,0,40,1,0
6440,24.0,2,161508.0,2,9.0,1,2,3,4,1,50,1,0
46499,51.3949602862134,0,30832.583504517013,1,14.0,1,9,0,4,1,42,1,1
22445,36.0,0,275653.0,4,4.5,2,6,4,4,0,40,0,0
46022,47.873351350077385,1,362950.7570277086,2,9.126648649922611,1,3,1,4,1,61,1,1
27552,22.0,0,351381.0,3,11.0,1,0,1,4,0,40,1,0
15123,30.0,0,149427.0,4,5.0,1,2,3,4,1,45,1,0
48010,39.58131783227447,0,344187.88519835443,1,10.261958504746246,0,4,0,4,1,42,1,1
16915,30.0,1,44566.0,5,13.0,0,9,0,4,1,80,1,0
23700,27.0,0,198188.0,2,9.0,0,0,0,4,1,45,1,0
11476,28.0,0,141957.0,5,13.0,0,9,0,4,1,50,1,0
37959,57.11260860365451,0,152698.53862660524,4,12.54409609531387,0,4,0,4,1,40,1,1
45674,30.673113314315056,0,87807.68057555068,1,10.394261095262546,1,7,1,4,1,41,1,1
40948,42.173203614156265,1,221734.18014593408,3,13.323325225884767,0,7,3,4,0,36,1,1
34461,38.0,1,275223.0,4,12.443264595576316,0,11,0,4,1,40,1,1
48298,46.989821224027196,1,24117.989821224026,3,10.570943867810819,0,7,0,4,1,47,1,1
23288,55.0,1,159028.0,2,9.0,0,13,0,4,1,40,1,0
3509,18.0,0,89478.0,3,10.0,1,11,3,4,0,20,1,0
40723,46.61383203239494,0,131300.91402018897,1,13.884486002699578,0,9,0,4,1,45,1,1
30702,47.0,0,142061.0,3,10.0,2,3,4,4,0,40,1,0
43426,47.51852710003543,0,247914.65060315668,4,13.653784965220472,0,11,0,4,1,36,1,1
18409,69.0,0,254834.0,5,13.0,0,9,0,4,1,10,1,1
43404,44.0,0,174283.0,2,9.458808642470363,0,3,0,4,1,41,1,1
5097,29.0,0,235168.0,3,12.0,0,11,0,4,1,60,1,0
42002,32.53472962944215,0,415887.0,3,11.930540741115706,0,10,0,3,1,48,1,1
14671,37.0,0,186434.0,2,9.0,0,7,0,2,1,40,1,1
12789,20.0,0,369677.0,4,6.0,2,11,1,4,0,36,1,0
33920,40.36558705492696,1,184464.73117410985,1,13.873117410985392,0,9,0,4,1,40,1,1
19804,47.0,2,96798.0,2,9.0,0,3,0,4,1,80,1,1
35936,30.51948392169861,0,167990.0,2,14.740258039150696,0,7,0,4,1,54,1,1
35047,44.804175765104524,1,123775.10634355409,2,14.599403462127926,0,9,0,4,1,47,1,1
6674,36.0,0,111128.0,3,10.0,0,2,0,4,1,45,1,0
37014,40.488065398304045,1,365914.84109036427,2,9.127983650423989,1,8,0,4,1,40,1,1
8199,26.0,0,102264.0,3,10.0,1,2,1,4,1,40,1,0
44071,43.38257984104633,0,197371.5234840318,2,8.285226047686102,0,2,0,4,1,56,1,1
31266,45.0,2,181307.0,3,15.0,0,9,0,4,1,43,1,1
33393,44.471804090496164,0,81139.54565585006,3,10.226369675501642,0,11,0,1,1,53,1,1
33055,40.46324676459244,0,176191.45391975893,3,10.399067299434302,0,3,0,4,1,48,1,1
1290,58.0,0,178660.0,4,8.0,0,9,0,4,1,40,1,0
